Genomic Distance,Column1,10th,11th,12th,13th,14th,15th,16th,17th,18th,this work- Trajectories,2nd,3rd,4th,5th,6th,7th,8th,9th,avee,avee1
"18,175",8064421.365546819,1.2595714187503695,0.7284401688706077,1.5188392721340203,1.0158904024791795,1.017295514406032,0.6052237070664036,1.328491799052138,0.8314430751551347,0.9101724669696577,0.8422459029043453,0.8800434176157136,0.5975539362846601,1.086341263425953,0.8565572291600309,0.6203080123305693,1.2488142209546298,1.2256496726871269,3.47047,2.058032,2.253738889
"18,293",8134619.212179593,1.2551093787935725,0.7176390642972862,1.5237784861808203,1.0128493623267338,1.026948797681434,0.6022316556559973,1.3200323571892627,0.8354005875754901,0.9078106612336566,0.8421938904164359,0.8758677875039252,0.5992275324064571,1.0954792833633036,0.8444991205394549,0.6299647547494783,1.2544895293540859,1.2201747940612209,3.48407,2.140504,2.248796111
"18,411",8213901.650120398,1.250136050471439,0.7150191025504384,1.5290583281685748,1.0102056854546142,1.0361605792878867,0.6032847123457675,1.3156553085153746,0.8423611701344068,0.9064514243824003,0.8378492606926806,0.8712408263116785,0.6018679276650655,1.105843447009373,0.828147528252917,0.6368816607838079,1.2568442277662282,1.2079577727788482,3.4931,2.360250909,2.241456111
"18,529",8300119.90005421,1.2488927939540158,0.7156878210419526,1.5365944069339972,1.0098738430646284,1.0451888082042617,0.606877177636528,1.3082052681670793,0.8543068493683834,0.9014919372224848,0.8308775829690946,0.8634192745667729,0.6036628367428201,1.1184919185222881,0.8096465170402617,0.639190574199694,1.2600450080347578,1.1957520847447167,3.49509,2.182126364,2.232389444
"18,647",8377402.646308129,1.2440693987060556,0.713360478360569,1.5489097982728148,1.010000000561208,1.0538191621834418,0.6115955892464366,1.2977999927907475,0.8622947212180931,0.8978334914686469,0.8230595667427253,0.8590926270973335,0.6091895161716396,1.1357598070738983,0.7890390567645061,0.6458587335187875,1.2621188238123158,1.1798835764159612,3.49572,2.236135385,2.225892778
"18,765",8459889.29765,1.2394879692232588,0.7192086770785867,1.564319930062025,1.0039104554799159,1.0596133773716079,0.612219050876423,1.2947138179264972,0.8709312882307696,0.8919739360331952,0.8126061254416997,0.8582190399396378,0.6169321662758168,1.1478545550061245,0.7642520472919182,0.6577419604039112,1.2621132928117365,1.1678915337535443,3.48375,2.245856429,2.218137778
"18,883",8545751.29216851,1.2318618135033352,0.726054841278707,1.577151240754227,0.9971046502264486,1.0651227132818453,0.6152559883613893,1.2918658750752618,0.8802241439277992,0.8918257018553423,0.8003913681263369,0.8532573104912367,0.6254224144052158,1.1636270734344274,0.7379039075181788,0.6713488336747043,1.2630729963751322,1.1520618430760765,3.47237,2.086184286,2.209659444
"19,001",8627669.228382727,1.2257804614008727,0.731077925523288,1.596234648969944,0.9920292618059664,1.0730274048864454,0.6213010685810465,1.2955505319917708,0.8846596527853152,0.8941610644485758,0.7872670258985383,0.8491351897853914,0.6255212486296078,1.1803856511325403,0.7095157455269714,0.6866111629245484,1.2643192265747474,1.1336469697861224,3.44704,2.211856667,2.202356111
"19,119",8699086.397924941,1.2229302815084864,0.7357104870661267,1.6150616667950786,0.9877387375919944,1.0741402751893379,0.6309131716413834,1.2997049972888732,0.8892437995790764,0.8969857152961934,0.7734468139065815,0.8394278356427227,0.6235124233246129,1.1962606705258183,0.6823000482346515,0.7028866025496378,1.2663802528399195,1.1167529627384611,3.43352,2.170422308,2.19784
"19,237",8773970.168413637,1.2171419383095516,0.7500489251209574,1.623766738914319,0.9877035366980444,1.0787789802581664,0.6373953446084641,1.3048704843784653,0.8963820959735557,0.8981405533482973,0.7618928970739068,0.8268201433472789,0.6241296202868593,1.210380135661745,0.6544258640105888,0.7170545108652852,1.2633239839618868,1.1034881368980536,3.42071,2.011114,2.192542222
"19,355",8825890.317384738,1.2075778923215983,0.7676166326794367,1.635387332354873,0.989962588891378,1.087671388852811,0.6390503097996102,1.309017533195102,0.9025777731710832,0.8944818335834014,0.7502334361533272,0.8177595606139827,0.617160042290898,1.226818291303792,0.6343992370456193,0.7255732845692413,1.262327242334072,1.0922522395502707,3.41235,2.055351818,2.193013889
"19,473",8847829.065952811,1.2037574211905508,0.790128511350492,1.639927383687031,0.9941019602864011,1.0940544698051335,0.638519717458925,1.3193587952540737,0.913137318550693,0.8928754942721249,0.7310659293543531,0.8119531551417988,0.6096382182391813,1.2314797656685983,0.6204136536718522,0.7206384125721567,1.2663751161617764,1.0867010976230058,3.41435,2.184009375,2.200912778
"19,591",8849249.79745285,1.2052407313504319,0.8146840035355534,1.6431081687442588,1.0021852077252782,1.1013529033785296,0.6307557069914735,1.3277527192457854,0.9195091068192008,0.8884938407753046,0.7144029591187155,0.8079420983888905,0.6031456842237876,1.2317209806926135,0.6072045027502428,0.7171582605817002,1.2692302864483351,1.0843131839120854,3.42397,2.180945,2.213893889
"19,709",8853322.081684383,1.205264757270672,0.8393408825337901,1.6457958553808343,1.0087673092862828,1.102584751805783,0.624918594399373,1.336015827632658,0.9237858233149807,0.8851305553112281,0.6988948106524672,0.7975586077547281,0.5954353736553762,1.2378603620831532,0.5962644951663932,0.7166335026322899,1.2784054456845342,1.0783533096348386,3.43534,2.195915625,2.226203889
"19,827",8861821.502972249,1.203325483815617,0.8695574332737326,1.6446252089314937,1.0139877595382105,1.0994115259707498,0.6235849541306132,1.3446319865852887,0.9292749272211734,0.8785174705632541,0.6792640404602828,0.7943915279185445,0.5960146568199257,1.2441517301862666,0.5818981514112055,0.7131024669594435,1.2895042931343375,1.0692630211093077,3.44351,2.127591667,2.237395556
"19,945",8876881.106257822,1.200860635776458,0.9022254896817403,1.6389776894591521,1.020093940160944,1.1018320440843636,0.6169792429500158,1.3498390581597113,0.9367272052653672,0.8725877370311196,0.6603084757774058,0.7890977672139732,0.5958764733186422,1.2553690054668305,0.5629491315281829,0.7074179534114359,1.3085231318953878,1.0623890712532698,3.44009,2.441049286,2.246892778
"20,063",8894501.011188734,1.1973778038575043,0.9316736149564138,1.6307148756491718,1.0229831903667437,1.1095842604320132,0.6091373539117471,1.3558550928318873,0.9484229681510323,0.862226315367602,0.6376677003996515,0.7944901599514557,0.5978301914087786,1.2659702100362211,0.5398642724312028,0.7111301878351911,1.326612634764642,1.0539369371674432,3.42231,2.139890833,2.255708333
"20,181",8879692.494655712,1.1890812980604788,0.96284913788469,1.6200870015600215,1.0208745495436446,1.1161009972061908,0.6007747727965428,1.3600798774574179,0.956219158567716,0.8548425853309184,0.622051178556161,0.8019275969440511,0.6013706738074348,1.273896481549946,0.5172375933503813,0.7262945042419305,1.3545964729484723,1.0385414585986463,3.39774,2.145540667,2.272758889
"20,299",8865246.475043625,1.1817220974537288,0.9998607542592666,1.6055554372342595,1.0117867280493926,1.1231544400962101,0.5945333171221314,1.3590185284495406,0.9604863913125257,0.8517662115845914,0.6117647824863961,0.8145646992616145,0.603776303816189,1.2803364509683517,0.5013931290662091,0.7432232171238152,1.3823909539471728,1.024854672992841,3.34488,2.277050714,2.289772778
"20,418",8844966.718499096,1.1767347549295983,1.0328928085312898,1.5982052888932239,0.9932535688651926,1.1229537932190976,0.587688830956971,1.3585719959891165,0.9636500102742739,0.8442783709347856,0.6097676267835342,0.818977884567716,0.6100874184132852,1.290253772505968,0.49104947766807666,0.7598385403358189,1.3950511398285323,1.023566072074554,3.30851,2.256338571,2.308375
"20,536",8856912.717566457,1.171755937956518,1.0595533594865334,1.592927591361385,0.9605825281855419,1.13591655858713,0.5827246053757695,1.3630228734689886,0.9626371807344348,0.8341042266160333,0.6132027449574492,0.828056135396465,0.6087164727306206,1.3018156659850617,0.4947226921065492,0.7816158239297217,1.408208867850788,1.0083196830182388,3.25,2.442575833,2.318584444
"20,654",8843292.602746064,1.1677783717886459,1.0826740054567483,1.5877195023358006,0.9303629803735645,1.1468292599226897,0.5819596881684913,1.3539521025399968,0.9597973276821701,0.8279648916187455,0.6092883846695938,0.8318599865062926,0.6233659760391206,1.3056009431090179,0.49605090521284606,0.8141353864492014,1.418147184955346,1.0011369916027817,3.20006,2.416543636,2.335498889
"20,772",8828179.587605206,1.1682043114701433,1.11086092431932,1.5799503020896009,0.8942005587492355,1.1620345406700825,0.5819191391004169,1.3386640809372403,0.9518383669192386,0.8205708582507735,0.6003631089253925,0.8374001356792793,0.6455413381546232,1.3143047914158064,0.5008477634395803,0.8410740491350484,1.4266791988388252,0.9849039249850465,3.17318,2.361855,2.352863333
"20,890",8862749.278241556,1.1706555324185879,1.138843418283163,1.5757009477084833,0.8642391629313485,1.1669955292414653,0.5781400955283401,1.3400227540268888,0.9300957116957475,0.8143619365747075,0.6010701508173274,0.8410640960072131,0.6593511007550983,1.3231690929607398,0.508106210442107,0.8689869709578684,1.4252741514220144,0.9803412522804832,3.11453,2.226544667,2.357
"21,008",8917862.261449037,1.1600637422752942,1.1688590269903183,1.5700020234351184,0.8519257906412794,1.1682411686519176,0.5553717212075684,1.3458611173828707,0.9133280566924583,0.811355442485514,0.6038529673463208,0.8686922543131006,0.6807600410297594,1.318432022363986,0.5262973290773977,0.8698189863030537,1.433355104375064,0.9690312612096263,3.04501,2.279546364,2.355676667
"21,126",9046924.926587746,1.1535176517939043,1.1930441380255161,1.5718835603863326,0.8243588101193418,1.1639297231819659,0.5142088404409717,1.3458802356690436,0.8966438863346066,0.8115968533415655,0.6088706645847204,0.8956856811745003,0.7112032318008138,1.3067583412024595,0.5601766766811631,0.8976616945417415,1.4369325584965882,0.9380460379014512,2.98527,2.316850714,2.335113889
"21,244",9208865.833009426,1.1113248172704009,1.210961752105963,1.6037604781930397,0.8140886490894256,1.14068215076305,0.49764366707302415,1.3601901898952378,0.8691824437618031,0.7803932833189299,0.6314556972444078,0.9285151518919984,0.748011424821331,1.3073634584552047,0.6004369588586708,0.9154299482589437,1.4362230865462597,0.9291637629102871,2.82667,2.187385385,2.306863889
"21,362",9433294.052442428,1.0754938595050592,1.2181347397839761,1.6215338260486447,0.7913489161043719,1.1256081777451585,0.48116185329160116,1.3546907388601306,0.855705078170748,0.7822958301898378,0.6845657721943753,0.9472808774995702,0.7951108392970457,1.3143354804430418,0.6139335294092914,0.9196297137755945,1.433011925379087,0.9087937379388291,2.6938,2.327132667,2.26449
"21,480",9616843.842411835,1.0400913653668218,1.1863654094005855,1.6142079529574207,0.7499360315882512,1.0802443936701458,0.46628959607498116,1.3448536309983237,0.8475720442512485,0.8497772849300913,0.7422758303776977,0.9634520133815919,0.879420576053085,1.3351541922034953,0.63040585282453,0.8928395224470885,1.4255809018529644,0.9085330178861616,2.5837,2.296487857,2.233539444
"21,598",9678100.214785995,1.0129324944313873,1.1776572079133607,1.6097800603375143,0.7147227462999285,1.0346942265160721,0.4673904562253894,1.3603963224695237,0.8676151328833758,0.8877959865058784,0.777126828782302,0.9304188592862958,0.944772928994628,1.4223591431726923,0.5894198266316452,0.8999985618123789,1.423959623005827,0.8669692895104619,2.51247,2.0391,2.231595
